Date,Close
23/10/2017 23:58:00,0.1774146
24/10/2017 23:58:00,0.167556
25/10/2017 23:58:00,0.1701414
26/10/2017 23:58:00,0.1753698
27/10/2017 23:58:00,0.1727157
28/10/2017 23:58:00,0.1719051
29/10/2017 23:58:00,0.1845414
30/10/2017 23:58:00,0.1831362
31/10/2017 23:58:00,0.191211
01/11/2017 23:58:00,0.131354
02/11/2017 23:58:00,0.1409432
03/11/2017 23:58:00,0.143111
04/11/2017 23:58:00,0.1474732
05/11/2017 23:58:00,0.1470016
06/11/2017 23:58:00,0.1424716
07/11/2017 23:58:00,0.1414584
08/11/2017 23:58:00,0.1449412
09/11/2017 23:58:00,0.2133678
10/11/2017 23:58:00,0.1980582
11/11/2017 23:58:00,0.1870419
12/11/2017 23:58:00,0.1806399
13/11/2017 23:58:00,0.1935549
14/11/2017 23:58:00,0.1976307
15/11/2017 23:58:00,0.1458392
16/11/2017 23:58:00,0.1579152
17/11/2017 23:58:00,0.154615
18/11/2017 23:58:00,0.1550308
19/11/2017 23:58:00,0.1607958
20/11/2017 23:58:00,0.1653094
21/11/2017 23:58:00,0.1628886
22/11/2017 23:58:00,0.1640852
23/11/2017 23:58:00,0.2450445
24/11/2017 23:58:00,0.1649682
25/11/2017 23:58:00,0.1767078
26/11/2017 23:58:00,0.1915834
27/11/2017 23:58:00,0.1928608
28/11/2017 23:58:00,0.1987502
29/11/2017 23:58:00,0.2031892
30/11/2017 23:58:00,0.1935494
01/12/2017 23:58:00,0.2164024
02/12/2017 23:58:00,0.2183808
03/12/2017 23:58:00,0.2250006
04/12/2017 23:58:00,0.2293846
05/12/2017 23:58:00,0.235117
06/12/2017 23:58:00,0.1322741
07/12/2017 23:58:00,0.1616585
08/12/2017 23:58:00,0.1592665
09/12/2017 23:58:00,0.1576498
10/12/2017 23:58:00,0.1537863
11/12/2017 23:58:00,0.171922
12/12/2017 23:58:00,0.3448432
13/12/2017 23:58:00,0.3339078
14/12/2017 23:58:00,0.6578672
15/12/2017 23:58:00,0.7033964
16/12/2017 23:58:00,0.5765139
17/12/2017 23:58:00,0.548667
18/12/2017 23:58:00,0.7479928
19/12/2017 23:58:00,0.67908
20/12/2017 23:58:00,0.6494264
21/12/2017 23:58:00,0.9362106
22/12/2017 23:58:00,1.0490109
23/12/2017 23:58:00,1.0184692
24/12/2017 23:58:00,0.9858821
25/12/2017 23:58:00,0.9779259
26/12/2017 23:58:00,0.9549552
27/12/2017 23:58:00,1.2151024
28/12/2017 23:58:00,1.1125
29/12/2017 23:58:00,1.739142
30/12/2017 23:58:00,1.951833
31/12/2017 23:58:00,1.9433386
01/01/2018 23:58:00,1.9017796
02/01/2018 23:58:00,2.0659282
03/01/2018 23:58:00,2.77523888
04/01/2018 23:58:00,2.9248394
05/01/2018 23:58:00,2.44107072
06/01/2018 23:58:00,2.70351039
07/01/2018 23:58:00,2.6458773
08/01/2018 23:58:00,2.4466504
09/01/2018 23:58:00,2.1087292
10/01/2018 23:58:00,1.9856643
11/01/2018 23:58:00,1.98049719
12/01/2018 23:58:00,1.96240187
13/01/2018 23:58:00,1.95422554
14/01/2018 23:58:00,1.8658928
15/01/2018 23:58:00,1.76623218
16/01/2018 23:58:00,1.04231134
17/01/2018 23:58:00,1.34070892
18/01/2018 23:58:00,1.63354244
19/01/2018 23:58:00,1.51771348
20/01/2018 23:58:00,1.50789682
21/01/2018 23:58:00,1.404234
22/01/2018 23:58:00,1.17843396
23/01/2018 23:58:00,1.3745675
24/01/2018 23:58:00,1.33513002
25/01/2018 23:58:00,1.31623245
26/01/2018 23:58:00,1.1859963
27/01/2018 23:58:00,1.21583272
28/01/2018 23:58:00,1.34018172
29/01/2018 23:58:00,1.27249413
30/01/2018 23:58:00,1.1178046
31/01/2018 23:58:00,1.09245359
01/02/2018 23:58:00,0.9652188
02/02/2018 23:58:00,0.859503
03/02/2018 23:58:00,0.93583946
04/02/2018 23:58:00,0.81682029
05/02/2018 23:58:00,0.70214256
06/02/2018 23:58:00,0.76183338
07/02/2018 23:58:00,0.76079652
08/02/2018 23:58:00,0.73692
09/02/2018 23:58:00,0.88919376
10/02/2018 23:58:00,0.98398521
11/02/2018 23:58:00,0.9869448
12/02/2018 23:58:00,1.0426067
13/02/2018 23:58:00,0.9841516
14/02/2018 23:58:00,1.1328066
15/02/2018 23:58:00,1.09613277
16/02/2018 23:58:00,1.1090101
17/02/2018 23:58:00,1.16850405
18/02/2018 23:58:00,1.08637984
19/02/2018 23:58:00,1.12039382
20/02/2018 23:58:00,1.06459626
21/02/2018 23:58:00,0.94590996
22/02/2018 23:58:00,0.8918154
23/02/2018 23:58:00,0.9343524
24/02/2018 23:58:00,0.927304395
25/02/2018 23:58:00,0.90104452
26/02/2018 23:58:00,0.92387785
27/02/2018 23:58:00,0.94718712
28/02/2018 23:58:00,0.89611675
01/03/2018 23:58:00,0.91901796
02/03/2018 23:58:00,0.9051242
03/03/2018 23:58:00,0.89750162
04/03/2018 23:58:00,0.97499165
05/03/2018 23:58:00,0.97187832
06/03/2018 23:58:00,0.94925952
07/03/2018 23:58:00,0.86531766
08/03/2018 23:58:00,0.81204408
