Date,Close
28/11/2017 23:58:00,0.0993751
29/11/2017 23:58:00,0.1015946
30/11/2017 23:58:00,0.0967747
01/12/2017 23:58:00,0.1082012
02/12/2017 23:58:00,0.1091904
03/12/2017 23:58:00,0.1125003
04/12/2017 23:58:00,0.1146923
05/12/2017 23:58:00,0.1175585
06/12/2017 23:58:00,0.1322741
07/12/2017 23:58:00,0.1616585
08/12/2017 23:58:00,0.1592665
09/12/2017 23:58:00,0.1576498
10/12/2017 23:58:00,0.1537863
11/12/2017 23:58:00,0.171922
12/12/2017 23:58:00,0.1724216
13/12/2017 23:58:00,0.1669539
14/12/2017 23:58:00,0.1644668
15/12/2017 23:58:00,0.1758491
16/12/2017 23:58:00,0.3843426
17/12/2017 23:58:00,0.365778
18/12/2017 23:58:00,0.3739964
19/12/2017 23:58:00,0.50931
20/12/2017 23:58:00,0.3247132
21/12/2017 23:58:00,0.4681053
22/12/2017 23:58:00,0.2997174
23/12/2017 23:58:00,0.2909912
24/12/2017 23:58:00,0.2816806
25/12/2017 23:58:00,0.4191111
26/12/2017 23:58:00,0.3183184
27/12/2017 23:58:00,0.3037756
28/12/2017 23:58:00,0.278125
29/12/2017 23:58:00,0.4347855
30/12/2017 23:58:00,0.650611
31/12/2017 23:58:00,0.6940495
01/01/2018 23:58:00,0.679207
02/01/2018 23:58:00,0.7378315
03/01/2018 23:58:00,1.07088022
04/01/2018 23:58:00,1.20873465
05/01/2018 23:58:00,0.94930528
06/01/2018 23:58:00,1.00318939
07/01/2018 23:58:00,0.94610158
08/01/2018 23:58:00,0.895116
09/01/2018 23:58:00,0.81440576
10/01/2018 23:58:00,0.7681767
11/01/2018 23:58:00,0.71405681
12/01/2018 23:58:00,0.85083158
13/01/2018 23:58:00,0.8558652
14/01/2018 23:58:00,0.823188
15/01/2018 23:58:00,0.80662572
16/01/2018 23:58:00,0.5317915
17/01/2018 23:58:00,0.6817164
18/01/2018 23:58:00,0.66722156
19/01/2018 23:58:00,0.63426832
20/01/2018 23:58:00,0.67978955
21/01/2018 23:58:00,0.62020335
22/01/2018 23:58:00,0.53753128
23/01/2018 23:58:00,0.57182008
24/01/2018 23:58:00,0.62829648
25/01/2018 23:58:00,0.64124145
26/01/2018 23:58:00,0.6093192
27/01/2018 23:58:00,0.61938648
28/01/2018 23:58:00,0.63482292
29/01/2018 23:58:00,0.59683353
30/01/2018 23:58:00,0.51825486
31/01/2018 23:58:00,0.49110299
01/02/2018 23:58:00,0.42285776
02/02/2018 23:58:00,0.36958629
03/02/2018 23:58:00,0.454291
04/02/2018 23:58:00,0.38778337
05/02/2018 23:58:00,0.32957712
06/02/2018 23:58:00,0.35759526
07/02/2018 23:58:00,0.35611752
08/02/2018 23:58:00,0.335708
09/02/2018 23:58:00,0.37619736
10/02/2018 23:58:00,0.37004572
11/02/2018 23:58:00,0.35365522
12/02/2018 23:58:00,0.36226165
13/02/2018 23:58:00,0.35087144
14/02/2018 23:58:00,0.3806973
15/02/2018 23:58:00,0.38512773
16/02/2018 23:58:00,0.38311258
17/02/2018 23:58:00,0.40062996
18/02/2018 23:58:00,0.3656086
19/02/2018 23:58:00,0.37727547
20/02/2018 23:58:00,0.36266466
21/02/2018 23:58:00,0.32901216
22/02/2018 23:58:00,0.31708992
23/02/2018 23:58:00,0.3214976
24/02/2018 23:58:00,0.329043495
25/02/2018 23:58:00,0.31632414
26/02/2018 23:58:00,0.3321808
27/02/2018 23:58:00,0.33366819
28/02/2018 23:58:00,0.30573395
01/03/2018 23:58:00,0.30633932
02/03/2018 23:58:00,0.2980287
03/03/2018 23:58:00,0.2840195
04/03/2018 23:58:00,0.29823274
05/03/2018 23:58:00,0.30081948
06/03/2018 23:58:00,0.28046304
07/03/2018 23:58:00,0.2486545
08/03/2018 23:58:00,0.21467832
09/03/2018 23:58:00,0.20715318
10/03/2018 23:58:00,0.18734606
11/03/2018 23:58:00,0.21895448
12/03/2018 23:58:00,0.21623088
13/03/2018 23:58:00,0.20835769
14/03/2018 23:58:00,0.19919736
15/03/2018 23:58:00,0.1818003
16/03/2018 23:58:00,0.17906658
17/03/2018 23:58:00,0.14973463
18/03/2018 23:58:00,0.15592198
19/03/2018 23:58:00,0.17686767
20/03/2018 23:58:00,0.19618478
21/03/2018 23:58:00,0.21325368
22/03/2018 23:58:00,0.19778459
23/03/2018 23:58:00,0.18099186
24/03/2018 23:58:00,0.18754384
25/03/2018 23:58:00,0.17753988
26/03/2018 23:58:00,0.1579552
27/03/2018 23:58:00,0.1598824
28/03/2018 23:58:00,0.1581758
29/03/2018 23:58:00,0.1426158
30/03/2018 23:58:00,0.143934
31/03/2018 23:58:00,0.15239576
01/04/2018 23:58:00,0.15269342
02/04/2018 23:58:00,0.14560518
03/04/2018 23:58:00,0.16300944
04/04/2018 23:58:00,0.15040828
05/04/2018 23:58:00,0.1482350596
06/04/2018 23:58:00,0.1427219196
07/04/2018 23:58:00,0.1471480494
08/04/2018 23:58:00,0.1558260336
09/04/2018 23:58:00,0.1512886529
10/04/2018 23:58:00,0.1556763516
11/04/2018 23:58:00,0.1665803226
12/04/2018 23:58:00,0.2158927722
13/04/2018 23:58:00,0.2011292448
14/04/2018 23:58:00,0.204365972
15/04/2018 23:58:00,0.226186092
16/04/2018 23:58:00,0.2562451369
17/04/2018 23:58:00,0.2425153213
18/04/2018 23:58:00,0.262448812
19/04/2018 23:58:00,0.2700623808
20/04/2018 23:58:00,0.30145182
21/04/2018 23:58:00,0.2866162855
22/04/2018 23:58:00,0.281684743
23/04/2018 23:58:00,0.2874901225
24/04/2018 23:58:00,0.3088430433
25/04/2018 23:58:00,0.2677099867
26/04/2018 23:58:00,0.2931428508
27/04/2018 23:58:00,0.2840747925
28/04/2018 23:58:00,0.3552559404
29/04/2018 23:58:00,0.3614505414
30/04/2018 23:58:00,0.3403572936
01/05/2018 23:58:00,0.3550112475
02/05/2018 23:58:00,0.3708070834
03/05/2018 23:58:00,0.3659333865
04/05/2018 23:58:00,0.3575073741
05/05/2018 23:58:00,0.3633956385
06/05/2018 23:58:00,0.3450161003
07/05/2018 23:58:00,0.3309230379
