Date,Close
10/04/2020,0.951053977
11/04/2020,0.776818991
12/04/2020,0.882507026
13/04/2020,0.777831972
14/04/2020,0.661925018
15/04/2020,0.64665103
16/04/2020,0.690815985
17/04/2020,0.660727978
18/04/2020,0.681096017
19/04/2020,0.606968999
20/04/2020,0.538811982
21/04/2020,0.587659001
22/04/2020,0.691600978
23/04/2020,0.627457023
24/04/2020,0.634241998
25/04/2020,0.643329024
26/04/2020,0.635505974
27/04/2020,0.572372019
28/04/2020,0.66129303
29/04/2020,0.745840013
30/04/2020,0.691044986
1/05/2020,0.728793979
2/05/2020,0.715875983
3/05/2020,0.679534972
4/05/2020,0.667491019
5/05/2020,0.641837001
6/05/2020,0.622583985
7/05/2020,0.612977982
8/05/2020,0.604921997
9/05/2020,0.604526997
10/05/2020,0.537033975
11/05/2020,0.515272975
12/05/2020,0.538576007
13/05/2020,0.550531983
14/05/2020,0.569118023
15/05/2020,0.559751987
16/05/2020,0.599120021
17/05/2020,0.612989008
18/05/2020,0.652670026
19/05/2020,0.624454021
20/05/2020,0.579155982
21/05/2020,0.608914971
22/05/2020,0.638875008
23/05/2020,0.61303103
24/05/2020,0.549053013
25/05/2020,0.600857019
26/05/2020,0.573306978
27/05/2020,0.590985
28/05/2020,0.57515502
29/05/2020,0.579415023
30/05/2020,0.587933004
31/05/2020,0.570021987
1/06/2020,0.577494979
2/06/2020,0.564669013
3/06/2020,0.586620986
4/06/2020,0.587298989
5/06/2020,0.661154985
6/06/2020,0.62244302
7/06/2020,0.616577983
8/06/2020,0.668313026
9/06/2020,0.658002019
10/06/2020,0.644867003
11/06/2020,0.573741972
12/06/2020,0.593868971
13/06/2020,0.608942986
14/06/2020,0.587077022
15/06/2020,0.570639014
16/06/2020,0.585575998
17/06/2020,0.581561983
18/06/2020,0.620956004
19/06/2020,0.684332013
20/06/2020,0.643590987
21/06/2020,0.67314899
22/06/2020,0.726848006
23/06/2020,0.708297014
24/06/2020,0.736994028
25/06/2020,0.713194013
26/06/2020,0.741144001
27/06/2020,0.713548005
28/06/2020,0.798494995
29/06/2020,0.852454007
30/06/2020,0.860094011
1/07/2020,0.832642019
2/07/2020,0.780219018
3/07/2020,0.76809299
4/07/2020,0.780372024
5/07/2020,0.69166398
6/07/2020,0.707907975
7/07/2020,0.753048003
8/07/2020,0.796712995
9/07/2020,0.853452981
10/07/2020,0.913559973
11/07/2020,0.924624026
12/07/2020,1.016716003
13/07/2020,1.175734043
14/07/2020,1.148074985
15/07/2020,1.289597988
16/07/2020,0.872440994
17/07/2020,0.977837026
18/07/2020,0.966583014
19/07/2020,0.920349002
20/07/2020,0.873089015
21/07/2020,0.977165997
22/07/2020,1.044087052
23/07/2020,1.049844027
24/07/2020,0.99534601
25/07/2020,1.252223015
26/07/2020,1.565109968
27/07/2020,1.778635979
28/07/2020,1.784067035
29/07/2020,1.658288956
30/07/2020,1.686807036
31/07/2020,1.538177967
1/08/2020,1.526610017
2/08/2020,1.742810011
3/08/2020,1.802610993
4/08/2020,1.871639013
5/08/2020,1.75454998
6/08/2020,2.206347942
7/08/2020,2.085902929
8/08/2020,2.473624945
9/08/2020,2.66522789
10/08/2020,3.131793022
11/08/2020,3.303419113
12/08/2020,3.769751072
13/08/2020,3.755970955
14/08/2020,3.409388065
15/08/2020,3.183794975
16/08/2020,3.385653019
17/08/2020,3.098608017
18/08/2020,3.329976082
19/08/2020,2.899040937
20/08/2020,3.208266973
21/08/2020,2.943667889
22/08/2020,3.020885944
23/08/2020,3.322431087
24/08/2020,3.344985962
25/08/2020,3.264849901
26/08/2020,3.558374882
27/08/2020,3.445060015
28/08/2020,4.01139307
29/08/2020,3.968808889
30/08/2020,4.435822964
31/08/2020,4.782045841
1/09/2020,4.3445158
2/09/2020,4.164472103
3/09/2020,3.527339935
4/09/2020,3.54579401
5/09/2020,2.597915888
6/09/2020,3.086042881
7/09/2020,2.92852807
8/09/2020,2.468976974
9/09/2020,3.63637805
10/09/2020,3.46983695
11/09/2020,3.427428007
12/09/2020,3.33265996
13/09/2020,3.2258389
14/09/2020,3.269133091
15/09/2020,2.939121008
16/09/2020,2.545398951
17/09/2020,2.891874075
18/09/2020,3.107939959
19/09/2020,3.028891087
20/09/2020,2.870903015
21/09/2020,2.782509089
22/09/2020,2.915518999
23/09/2020,2.836756945
24/09/2020,3.132714987
25/09/2020,3.188611984
26/09/2020,3.134702921
27/09/2020,3.152946949
28/09/2020,2.956677914
29/09/2020,2.946433067
30/09/2020,2.897876024
1/10/2020,2.861027956
2/10/2020,2.626082897
3/10/2020,2.547302961
4/10/2020,2.515995026
5/10/2020,2.657644033
6/10/2020,2.176249981
7/10/2020,2.291795969
8/10/2020,2.36522007
9/10/2020,2.539859056
10/10/2020,2.406090021
11/10/2020,2.426578045
12/10/2020,2.587071896
13/10/2020,2.404910088
14/10/2020,2.314635038
15/10/2020,2.2664361
16/10/2020,2.149385929
17/10/2020,2.201843023
18/10/2020,2.214267015
19/10/2020,2.058079958
20/10/2020,1.888671994
21/10/2020,1.890377998
22/10/2020,1.955652952
23/10/2020,1.960034966
24/10/2020,1.911828041
25/10/2020,1.787459016
26/10/2020,1.685466051
27/10/2020,1.710232019
28/10/2020,1.490053058
29/10/2020,1.428936005
30/10/2020,1.441336036
31/10/2020,1.540699959
1/11/2020,1.599840045
2/11/2020,1.47407198
3/11/2020,1.412233949
4/11/2020,1.392254949
5/11/2020,1.405218005
6/11/2020,1.913740039
7/11/2020,2.031964064
8/11/2020,2.156598091
9/11/2020,2.028651953
10/11/2020,2.247987032
11/11/2020,2.002125025
12/11/2020,1.899137974
13/11/2020,2.020792007
14/11/2020,1.917016029
15/11/2020,2.04323411
16/11/2020,2.255354881
17/11/2020,2.202181101
18/11/2020,2.115029097
19/11/2020,2.076769114
20/11/2020,2.095391989
21/11/2020,2.382205009
22/11/2020,2.144845009
23/11/2020,2.276376963
24/11/2020,2.267966986
25/11/2020,2.270034075
26/11/2020,1.903036952
27/11/2020,1.857949018
28/11/2020,1.88893497
29/11/2020,1.915155053
30/11/2020,1.96689105
